sens_level,effect,group,term,estimate,std.error,statistic,df,metric,model_id,n_ts,formula,p.value,p.adjust
min3,fixed,NA,(Intercept),-0.26605382211300227,0.07307803297717554,-3.6406812180631474,35.22378270208606,SES_FRic,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,0.011498356648939678,0.0338402376165222,0.3397835671025462,11.460978507554234,SES_FRic,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),0.7401650771896351,0.9892913318052792
min3,ran_pars,rarefyID:study_id,sd__(Intercept),0.573908944980382,NA,NA,NA,SES_FRic,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,0.06630542393947927,NA,NA,NA,SES_FRic,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,0.19124929505608246,NA,NA,NA,SES_FRic,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),0.2933923942575405,NA,NA,NA,SES_FRic,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,-0.4182635755825132,NA,NA,NA,SES_FRic,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,0.08722780707489823,NA,NA,NA,SES_FRic,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,0.7978723560171291,NA,NA,NA,SES_FRic,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),0.11035824294893444,0.17066230899589058,0.6466468407596184,38.213610126823255,SES_FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,-0.01882869023623201,0.030286962833686662,-0.6216764070938736,3.570472987905361,SES_FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),0.5716254681191436,0.9077753702668191
min3,ran_pars,rarefyID:study_id,sd__(Intercept),0.4054054704866229,NA,NA,NA,SES_FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,-0.22230910644158186,NA,NA,NA,SES_FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,0.17139170748935487,NA,NA,NA,SES_FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),1.0979257892342125,NA,NA,NA,SES_FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,-0.5625426171948269,NA,NA,NA,SES_FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,0.06555629041031652,NA,NA,NA,SES_FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,0.8956972215577353,NA,NA,NA,SES_FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),41.81223219049684,2.664639958123561,15.691512867629969,46.88887062039791,CWM_diet_inv,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,-0.37636988653023123,0.7162387038912598,-0.52548107842462,28.516208426553675,CWM_diet_inv,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),0.6033113176945677,0.9214209215698852
min3,ran_pars,rarefyID:study_id,sd__(Intercept),9.53878417734209,NA,NA,NA,CWM_diet_inv,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,0.09073140447533869,NA,NA,NA,CWM_diet_inv,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,3.376491738329477,NA,NA,NA,CWM_diet_inv,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),16.39591046840163,NA,NA,NA,CWM_diet_inv,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,0.028620333998262037,NA,NA,NA,CWM_diet_inv,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,2.573379697669605,NA,NA,NA,CWM_diet_inv,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,7.137419288983,NA,NA,NA,CWM_diet_inv,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),38.54070916087271,4.719808971216531,8.165734968493616,28.264498014311464,CWM_forstrat_ground,base,1736,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,2.3655070786338923,2.170398698268523,1.0898951794069083,12.870606965096023,CWM_forstrat_ground,base,1736,value ~ year_scaled + (year_scaled|study_id/rarefyID),0.2957448974430134,0.6733364569458622
min3,ran_pars,rarefyID:study_id,sd__(Intercept),12.564385196468077,NA,NA,NA,CWM_forstrat_ground,base,1736,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,0.07560059219282189,NA,NA,NA,CWM_forstrat_ground,base,1736,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,3.743363855802803,NA,NA,NA,CWM_forstrat_ground,base,1736,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),23.284867806982742,NA,NA,NA,CWM_forstrat_ground,base,1736,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,-0.05009740584594565,NA,NA,NA,CWM_forstrat_ground,base,1736,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,10.154522052510101,NA,NA,NA,CWM_forstrat_ground,base,1736,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,7.579190245525448,NA,NA,NA,CWM_forstrat_ground,base,1736,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),20.18791847121717,5.9373198238114915,3.4001736592079754,18.779736492319913,CWM_forstrat_watbelowsurf,base,855,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,-0.0436152993351404,0.6909646984770507,-0.06312232655484788,3.84109922951787,CWM_forstrat_watbelowsurf,base,855,value ~ year_scaled + (year_scaled|study_id/rarefyID),0.9528164234756267,0.9999999999992204
min3,ran_pars,rarefyID:study_id,sd__(Intercept),8.758635253560962,NA,NA,NA,CWM_forstrat_watbelowsurf,base,855,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,-0.9999999999999999,NA,NA,NA,CWM_forstrat_watbelowsurf,base,855,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,3.699403792523668,NA,NA,NA,CWM_forstrat_watbelowsurf,base,855,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),24.97382837684525,NA,NA,NA,CWM_forstrat_watbelowsurf,base,855,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,-0.7952046510091679,NA,NA,NA,CWM_forstrat_watbelowsurf,base,855,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,0.8072666092853132,NA,NA,NA,CWM_forstrat_watbelowsurf,base,855,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,13.566094248764237,NA,NA,NA,CWM_forstrat_watbelowsurf,base,855,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),0.5957361391717724,0.020953780837895064,28.430961637929286,43.61222548935398,FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,0.002383035569633429,0.006028145076323749,0.39531821803577394,15.177229074516731,FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),0.6981088180336328,0.971399677549489
min3,ran_pars,rarefyID:study_id,sd__(Intercept),0.07190432210110459,NA,NA,NA,FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,-0.334777868826081,NA,NA,NA,FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,0.029648828739947748,NA,NA,NA,FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),0.12640583268889405,NA,NA,NA,FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,0.4267024165417904,NA,NA,NA,FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,0.01850683060138487,NA,NA,NA,FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,0.10130159548672034,NA,NA,NA,FEve,base,1799,value ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),-1.2436111893181243,0.43587645316466617,-2.853127716096907,46.96917837764887,FRic,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,-0.07689904477396878,0.046741470972910905,-1.645199502140952,6.524943418136055,FRic,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),0.14703874689070048,0.49094945614551877
min3,ran_pars,rarefyID:study_id,sd__(Intercept),0.8645429812620753,NA,NA,NA,FRic,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,0.2176061177571776,NA,NA,NA,FRic,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,0.1478331920201055,NA,NA,NA,FRic,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),2.955963695101298,NA,NA,NA,FRic,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,-0.6297796972423435,NA,NA,NA,FRic,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,0.19518177485836807,NA,NA,NA,FRic,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,0.5059130802633817,NA,NA,NA,FRic,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),2.3965915818679115,0.08726761884605214,27.46255270349146,47.057872095147566,S,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,-0.050374318604394265,0.03268577911660606,-1.5411692780730293,32.27995852407915,S,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),0.1330227161400628,0.4792421105181495
min3,ran_pars,rarefyID:study_id,sd__(Intercept),0.21260977694697156,NA,NA,NA,S,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,0.2985738864990202,NA,NA,NA,S,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,0.08786713397867682,NA,NA,NA,S,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),0.5648957555214107,NA,NA,NA,S,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,-0.537939184007711,NA,NA,NA,S,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,0.1735245303936153,NA,NA,NA,S,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,0.18016734136980878,NA,NA,NA,S,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),-0.31488709743979865,0.022976506855235966,-13.704741953324428,28.657196883956644,FDiv,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,-0.010531263452821616,0.006947107089711719,-1.5159207014985898,13.928730991855588,FDiv,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),0.15190164517459578,0.4971521709446891
min3,ran_pars,rarefyID:study_id,sd__(Intercept),0.11883123391563766,NA,NA,NA,FDiv,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,-0.16545890532161406,NA,NA,NA,FDiv,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,0.04551999631987732,NA,NA,NA,FDiv,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),0.1234615103647498,NA,NA,NA,FDiv,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,0.6130111228726604,NA,NA,NA,FDiv,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,0.021205987211423864,NA,NA,NA,FDiv,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,0.11511571019756926,NA,NA,NA,FDiv,base,1799,log(value) ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),5.323535227009972,0.37035460718200836,14.374156885791772,47.83396252496284,CWM_bodymass_value,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,0.08638507932850287,0.0195310606566699,4.422958939457401,9.17560816673553,CWM_bodymass_value,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),0.0015875506824942313,0.01934145716992972
min3,ran_pars,rarefyID:study_id,sd__(Intercept),0.5085442142117729,NA,NA,NA,CWM_bodymass_value,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,0.3323687542458269,NA,NA,NA,CWM_bodymass_value,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,0.15638522344431452,NA,NA,NA,CWM_bodymass_value,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),2.5497581299550376,NA,NA,NA,CWM_bodymass_value,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,0.42444863790386844,NA,NA,NA,CWM_bodymass_value,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,0.04595927158028424,NA,NA,NA,CWM_bodymass_value,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,0.35030666717224834,NA,NA,NA,CWM_bodymass_value,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),1.027993371128952,0.1192769888946738,8.618538920669016,40.18399487568723,CWM_diet_scav,base,1607,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,-0.013350913787581166,0.05140014052634968,-0.2597446942919733,10.854701598909504,CWM_diet_scav,base,1607,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),0.7999212897077642,0.9999999999992204
min3,ran_pars,rarefyID:study_id,sd__(Intercept),0.5458944746866794,NA,NA,NA,CWM_diet_scav,base,1607,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,-0.029024198013972255,NA,NA,NA,CWM_diet_scav,base,1607,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,0.19968741804809206,NA,NA,NA,CWM_diet_scav,base,1607,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),0.5903452157733171,NA,NA,NA,CWM_diet_scav,base,1607,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,0.13680474550609947,NA,NA,NA,CWM_diet_scav,base,1607,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,0.21451383631616258,NA,NA,NA,CWM_diet_scav,base,1607,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,0.3186566423334302,NA,NA,NA,CWM_diet_scav,base,1607,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),1.3314111718293957,0.25026450412648826,5.320016022553786,34.485454681380325,CWM_diet_vfish,base,1514,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,0.09778522618658897,0.011093159502566188,8.81491212345484,20.257417116468442,CWM_diet_vfish,base,1514,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),2.2692932397873264e-8,8.623314311191841e-7
min3,ran_pars,rarefyID:study_id,sd__(Intercept),0.4323613735123371,NA,NA,NA,CWM_diet_vfish,base,1514,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,0.18497446974971984,NA,NA,NA,CWM_diet_vfish,base,1514,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,0.15964651162614896,NA,NA,NA,CWM_diet_vfish,base,1514,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),1.4104947026834183,NA,NA,NA,CWM_diet_vfish,base,1514,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,-0.9999999977771866,NA,NA,NA,CWM_diet_vfish,base,1514,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,0.04797114105577759,NA,NA,NA,CWM_diet_vfish,base,1514,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,0.2745251870690789,NA,NA,NA,CWM_diet_vfish,base,1514,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),0.6490749509071497,0.205602023137082,3.156948268327053,5.5236608515391605,CWM_diet_vunk,base,430,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,-0.17758833644717675,0.10866130178580775,-1.6343291818575614,4.289492933344276,CWM_diet_vunk,base,430,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),0.17270735407702278,0.5200522191497768
min3,ran_pars,rarefyID:study_id,sd__(Intercept),0.35176701306172853,NA,NA,NA,CWM_diet_vunk,base,430,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,0.1572072652825784,NA,NA,NA,CWM_diet_vunk,base,430,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,0.03625245172551585,NA,NA,NA,CWM_diet_vunk,base,430,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),0.6485535980221164,NA,NA,NA,CWM_diet_vunk,base,430,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,-0.7694967729732024,NA,NA,NA,CWM_diet_vunk,base,430,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,0.35105840917135933,NA,NA,NA,CWM_diet_vunk,base,430,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,0.22238762151427205,NA,NA,NA,CWM_diet_vunk,base,430,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),1.659282161574709,0.29354766163090784,5.652513640735478,25.25638825775493,CWM_forstrat_wataroundsurf,base,1440,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,-0.002220662371019049,0.005658846846921396,-0.39242312631718673,130.67301122646495,CWM_forstrat_wataroundsurf,base,1440,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),0.6953849510171459,0.971399677549489
min3,ran_pars,rarefyID:study_id,sd__(Intercept),0.5114833799183299,NA,NA,NA,CWM_forstrat_wataroundsurf,base,1440,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,-0.07568595540288374,NA,NA,NA,CWM_forstrat_wataroundsurf,base,1440,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,0.09645860167014166,NA,NA,NA,CWM_forstrat_wataroundsurf,base,1440,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),1.4400533244526197,NA,NA,NA,CWM_forstrat_wataroundsurf,base,1440,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,1,NA,NA,NA,CWM_forstrat_wataroundsurf,base,1440,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,0.004130388283302341,NA,NA,NA,CWM_forstrat_wataroundsurf,base,1440,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,0.33456468418418933,NA,NA,NA,CWM_forstrat_wataroundsurf,base,1440,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),0.46337964925525454,0.0159034605965619,29.13703256229846,52.35126789824163,Jaccard_base,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,-0.031678569025935716,0.005324408343991448,-5.949688111672487,13.242857389863197,Jaccard_base,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),4.470358546100273e-5,7.59009812720855e-4
min3,ran_pars,rarefyID:study_id,sd__(Intercept),0.076597947038337,NA,NA,NA,Jaccard_base,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,0.06187323239194923,NA,NA,NA,Jaccard_base,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,0.02165777340520302,NA,NA,NA,Jaccard_base,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),0.08927160612985474,NA,NA,NA,Jaccard_base,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,-0.4894109079206583,NA,NA,NA,Jaccard_base,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,0.018829280413960554,NA,NA,NA,Jaccard_base,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,0.06179263366615515,NA,NA,NA,Jaccard_base,base,1799,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),2.2709134965363145,0.1398038678365204,16.243567017700872,44.90899963587712,CWM_diet_fruit,base,1732,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,year_scaled,0.038526620412609625,0.025704331104459376,1.4988376961081762,9.35543580823093,CWM_diet_fruit,base,1732,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),0.16687872045583285,0.5165395512590031
min3,ran_pars,rarefyID:study_id,sd__(Intercept),0.4765202091095574,NA,NA,NA,CWM_diet_fruit,base,1732,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,cor__(Intercept).year_scaled,-0.12825011396395775,NA,NA,NA,CWM_diet_fruit,base,1732,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,rarefyID:study_id,sd__year_scaled,0.1599086154421266,NA,NA,NA,CWM_diet_fruit,base,1732,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__(Intercept),0.8085489480752732,NA,NA,NA,CWM_diet_fruit,base,1732,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,cor__(Intercept).year_scaled,0.15712349464072659,NA,NA,NA,CWM_diet_fruit,base,1732,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,study_id,sd__year_scaled,0.07179993079791656,NA,NA,NA,CWM_diet_fruit,base,1732,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,ran_pars,Residual,sd__Observation,0.28706241994346915,NA,NA,NA,CWM_diet_fruit,base,1732,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
min3,fixed,NA,(Intercept),2.4649871027408237,0.1595731241135715,15.447382611788946,46.54744993514191,CWM_diet_seed,base,1757,logvalue ~ year_scaled + (year_scaled|study_id/rarefyID),NA,NA
